id	url	title	author	description	level	totalTime	prepTime	inactiveTime	cookTime	yield	ingredients	directions
1c852b504e66a8ded329fdcc4e83546d	https://www.foodnetwork.com/recipes/2-alarm-tofu-dip-recipe-1965139	2 Alarm Tofu Dip			Easy	60	60	-1	-1	approximately 1 pint	1 pint silken tofu__1/2 small shallot, minced__1 teaspoon curry powder, or to taste__Dash hot pepper sauce__Pita chips as an accompaniment	In a small bowl stir together the tofu, shallot, curry powder and hot pepper sauce. Refrigerate for at least 1 hour. Serve with pita chips.
635829e3fc114e34ae51fc2c4e45eb35	https://www.foodnetwork.com/recipes/4-cheese-mac-and-cheese-with-spicy-chili-crust-recipe-1944894	4Cheese Mac and Cheese with Spicy Chili Crust			Easy	32	20	-1	12	16 (2-ounce) servings	1 cup heavy cream__1 cup diced or grated cheeses (equal parts parmesan reggiano, mezze secco, hard provolone and manchego)__1 pinch black pepper__1 splash truffle oil, to taste__1 pound elbow macaroni, partially cooked__1/4 cup toasted panko bread crumbs mixed with a pinch of red pepper (ancho, aleppo, or urfa all work very well)	In a medium saucepan over high heat, bring the cream to a boil and then reduce the heat to a simmer. Slowly whisk in the mixed cheeses until smooth. Add the pepper and truffle oil. Add the partially cooked pasta letting it finish cooking in the cheese mix, about 2 to 3 minutes. Spoon into ramekins or other serving dish and top with the bread crumbs.
e206ebea0e7e946c818f107854aea966	https://www.foodnetwork.com/recipes/1-step-chipotle-hummus-3416679	1Step Chipotle Hummus		[DRAFT]		-1	-1	-1	-1	2 Cups	1 (16-ounce) container store-bought hummus (about 2 cups)__2 tablespoons TABASCO® brand Chipotle Pepper Sauce__Pita chips or raw vegetables	Mix together hummus and TABASCO® Chipotle Sauce until well combined. Serve immediately with pita chips or raw vegetables or refrigerate until ready to use.
be813f6ff4f33073b268136882d837af	https://www.foodnetwork.com/recipes/ina-garten/1770-house-meatloaf-recipe-2109034	1770 House Meatloaf	Ina Garten		Easy	90	30	-1	60	6 to 8 servings	2 tablespoons good olive oil__2 cups chopped Spanish onion (1 large)__1 1/2 cups small-diced celery (2 stalks)__1 pound ground beef__1 pound ground veal__1 pound ground pork__1 tablespoon chopped fresh flat-leaf parsley__1 tablespoon chopped fresh thyme leaves__1 tablespoon chopped fresh chives__3 extra-large eggs, lightly beaten__2/3 cup whole milk__2 tablespoons kosher salt__1 tablespoon freshly ground black pepper__2 1/2 cups panko (Japanese bread flakes)__Garlic Sauce, recipe follows__3/4 cup good olive oil__10 garlic cloves, peeled__2 cups chicken stock, preferably homemade__3 tablespoons unsalted butter, at room temperature__Kosher salt and freshly ground black pepper	Preheat the oven to 350 degrees F.__Heat the olive oil in a large (12-inch) saute pan over medium heat. Add the onion and celery and cook for 5 to 7 minutes, stirring occasionally, until the onion is translucent but not browned. Set aside to cool slightly.__Place the beef, veal, pork, parsley, thyme, chives, eggs, milk, salt and pepper in a large mixing bowl. Put the panko in a food processor fitted with the steel blade and process until the panko is finely ground.__Add the onion mixture and the panko to the meat mixture. With clean hands, gently toss the mixture together, making sure it's combined but not compacted.__Place a piece of parchment paper on a sheet pan. Pat the meat into a flat rectangle and then press the sides in until it forms a cylinder down the middle of the pan (this will ensure no air pockets). Bake for 40 to 50 minutes, until a thermometer inserted in the middle reads 155 degrees F to 160 degrees F. Remove from the oven and allow to rest for 10 minutes. Slice and serve hot with the Garlic Sauce.__Combine the oil and garlic in a small saucepan and bring to a boil. Lower the heat and simmer for 10 to 15 minutes, until lightly browned. Be careful not to burn the garlic or it will be bitter. Remove the garlic from the oil and set aside. (I save the oil for vinaigrettes.)__Combine the chicken stock, butter and cooked garlic in a medium saucepan and bring to a boil. Lower the heat and cook at a full boil for 35 to 40 minutes, until slightly thickened. Mash the garlic with a fork, whisk in 1/2 teaspoon salt and 1/4 teaspoon pepper, and taste for seasonings. Spoon the warm sauce over the meatloaf.
28be293b116ddbc150e020d1fabe0b86	https://www.foodnetwork.com/recipes/1770-house-meatloaf-recipe-2012775	1770 House Meatloaf			Easy	82	20	-1	62	6 to 8 servings	1 pound ground veal (preferably naturally-raised)__1 pound ground pork (preferably naturally-raised Berkshire)__1 pound ground beef (preferably naturally-raised)__1 tablespoon chopped, fresh chives, plus 1 teaspoon for the sauce__1 tablespoon chopped, fresh thyme leaves, plus 1 teaspoon for the sauce__1 tablespoon chopped, fresh Italian parsley, plus 1 teaspoon for the sauce__3 large eggs (preferably organic)__1 1/3 cups finely ground Panko__2/3 cup whole milk (preferably hormone- and antibiotic-free)__2 tablespoon kosher salt__1 tablespoon freshly ground black pepper__Olive oil__2 stalks of celery, finely diced__1 large Spanish onion, finely diced__2 cups chicken or beef stock__8 to 10 cloves roasted garlic__3 tablespoons butter, at room temperature	Preheat the oven to 350 degrees.__Place the veal, pork, beef, chives, thyme, parsley, eggs, Panko, milk, salt and pepper in a large mixing bowl.__Heat a medium saute pan over medium-high heat and film it with extra-virgin olive oil. When the oil is hot, add the celery and onion to the pan and cook, stirring, until softened. Remove the celery and onion from the pan and let cool. When the mixture is cool, add it to the mixing bowl with the other ingredients.__Using clean hands, mix the ingredients until well combined and everything is evenly distributed. Place a piece of parchment paper on a sheet pan (it should have sides at least 1 1/2 inches high to prevent grease runoff from the pan). Place the meat on the sheet pan and pat it and punch it down to remove any air pockets. Shape the meat into a loaf (about 14 1/2 inches long by 5 inches wide by 2 inches high). Place the sheet pan in the oven and bake 40 to 50 minutes or until a meat thermometer indicates an internal temperature of 155 to 160 degrees. Remove the meatloaf from the oven and let it rest for 10 minutes.__Meanwhile, for the sauce, combine the broth, roasted garlic and butter over medium-high heat and simmer for about 10 to 15 minutes, or until lightly thickened. Add 1 teaspoon of each of the chopped thyme, chives and parsley. Slice the meatloaf into serving portions and spoon the hot sauce over the meatloaf and serve.
8e1901419b06b173ce63ccf4b7098fd0	https://www.foodnetwork.com/recipes/food-network-kitchen/15-minute-asian-rice-salad-3362993	15Minute Asian Rice Salad	Food Network Kitchen	This comforting salad is ready in just 15 minutes. To keep the prep time to a minimum, grate fresh ginger instead of finely chopping it, use kitchen shears instead of a knife to snip off the stems of the shiitake mushrooms and purchase pre-cooked brown rice, grated carrots and shelled edamame.	Easy	15	10	-1	5	4 servings	2-inch piece ginger__1/3 cup extra-virgin olive oil__1/3 cup rice wine vinegar__3 tablespoons soy sauce__4 teaspoons toasted sesame oil__Kosher salt and freshly ground black pepper__6 ounces shiitake mushrooms (about 4 cups), stems removed__2 scallions__1 cup frozen shelled edamame, thawed__4 cups store-bought pre-cooked or leftover brown rice__2 breasts from a rotisserie chicken__1 cup shredded carrots__5 ounces baby arugula	Peel the ginger and finely grate it in to a large mixing bowl. Whisk in the olive oil, vinegar, soy sauce and sesame oil. Season with some salt and pepper. Reserve 2 tablespoons of the dressing and set aside. Thinly slice the mushrooms and scallions, keeping the white and green parts of the scallions separate. Add the sliced mushrooms, scallion whites and the edamame to the dressing in the large mixing bowl. Stir to combine and then marinate at room temperature (the mushrooms will become more tender while they sit in the dressing) while you prepare the rest of the ingredients, stirring occasionally. Reserve the sliced scallion greens to use as garnish.__Place the rice in a glass mixing bowl and break it up using a fork. Place a damp paper towel directly on top of the rice and place in the microwave; cook until just warmed through and softened, about 3 minutes.__Meanwhile, remove the skin from the chicken and shred the meat in to large bite-size pieces, about 2 cups. Toss the chicken, warm rice and carrots with the mushrooms and edamame. Season with some salt and pepper.__Toss the baby arugula and reserved dressing in a large mixing bowl. Season lightly with salt and pepper. Divide the arugula among 4 large plates and top each with 2 cups of the salad mixture. Garnish with the reserved scallion greens.
42b1975cb79588049d2462a719cf1481	https://www.foodnetwork.com/recipes/food-network-kitchen/15-minute-broiled-salmon-and-broccoli-3676438	15Minute Broiled Salmon and Broccoli	Food Network Kitchen	This easy sheet tray dinner comes together in a snap thanks to an oft-forgotten workhorse of the kitchen: the broiler. The high heat it provides perfectly chars pre-cut broccoli florets and cooks salmon quickly. The creamy Dijon sauce acts as a protective barrier against overcooking, and keeps the fish moist in the oven.	Easy	-1	-1	-1	-1	4 servings	One 12-ounce bag broccoli florets__2 tablespoons extra-virgin olive oil__Kosher salt and freshly ground black pepper__2 scallions__1 medium lemon__1/4 cup mayonnaise__2 tablespoons Dijon mustard__Four 6-ounce center-cut skinless salmon fillets	Preheat the broiler and set a rack 2 inches from the heat.__On a large sheet tray lined with aluminum foil, toss the broccoli with the olive oil and a large pinch of salt and pepper. Spread the broccoli out into a singer layer. Broil the broccoli while you prepare the salmon.__Thinly slice the scallions and finely grate the lemon zest, then add them to a small bowl with the mayonnaise, Dijon mustard and a pinch of salt and pepper. Whisk to combine.__Remove the broccoli from the oven. (Parts of the broccoli should be lightly charred.) Use a spatula to stir the broccoli and move it to the outer edges of the baking sheet. Sprinkle each fillet all over with salt and pepper and place them in the center of the baking sheet. Divide the mayonnaise mixture on top of the fillets, spreading to cover. Broil, rotating the pan halfway through, until the sauce has turned deep golden brown and the salmon is opaque, about 5 minutes. Meanwhile, cut half of the zested lemon into wedges.__Divide the salmon, broccoli and lemon wedges among 4 plates and serve immediately.
983724c38e3cd053d4d69600aa433b9d	https://www.foodnetwork.com/recipes/food-network-kitchen/15-minute-bean-egg-and-avocado-tostadas-3362981	15Minute Bean Egg and Avocado Tostadas	Food Network Kitchen	Looking for a quick and satisfying breakfast that can be remixed easily? Look no further. In Mexico, tostadas typically start with a bean base and are assembled with your favorite ingredients. We went with eggs (baked in a big batch in a muffin tin to save time), avocado, cheese and salsa verde for a saucy finish.	Easy	15	5	-1	10	4 servings	2 jarred roasted red bell peppers__8 tostada shells__1 cup salsa verde__1 cup shredded Mexican blend cheese__Nonstick cooking spray__8 large eggs__Kosher salt__One 16-ounce can refried black beans__1 ripe avocado	Position an oven rack to the center of the oven and preheat the broiler. Meanwhile, coat 8 cups of the muffin tin generously with cooking spray. Crack an egg into each, sprinkle with salt and broil until the tops are golden brown and the egg whites are set but the yolks are still runny, 4 to 5 minutes (a small knife inserted into the egg helps to check doneness). Remove the muffin tin from the oven and set aside.__While the eggs are cooking, put the refried beans in a small bowl, cover and microwave until hot, about 2 minutes. Dice the avocado. Slice the roasted red peppers into strips.__Arrange 2 tostadas on each of 4 plates. Spoon and spread some of the beans on each tostada. Use a small off-set spatula or spoon to scoop out the eggs from the muffin tin and place one, browned-side down, on top of each tostada. Spoon salsa verde over each egg and top with roasted pepper, avocado and cheese.
e420df97f2a1344ae82dd14a2bc8bc46	https://www.foodnetwork.com/recipes/1-2-3-lasagna-3644969	123 Lasagna			Intermediate	135	45	10	80	6 to 8 servings	1 (15-ounce) container ricotta__1 cup grated Parmesan__2 large eggs__2 pounds ground beef__1 pound grated Mozzarella__5 cups Basic Red Sauce, recipe follows__1/2 teaspoon Essence, recipe follows__1/4 teaspoon ground black pepper__1/2 teaspoon salt__12 dried (uncooked) lasagna noodles__2 teaspoons chopped fresh parsley__1 teaspoon dried basil__1/2 teaspoon salt__2 (28-ounce) cans whole peeled tomatoes__2 tablespoons olive oil__Basic Red Sauce:__1/2 teaspoon dried basil__1 1/2 cups chopped yellow onions (1 medium yellow onion)__1 teaspoon minced garlic (about 2 cloves garlic)__1/2 teaspoon dried oregano__1/8 teaspoon ground black pepper__2 (15-ounce) cans tomato sauce__3 tablespoons tomato paste__2 cups water__1 teaspoon sugar__2 1/2 tablespoons paprika__2 tablespoons salt__2 tablespoons garlic powder__1 tablespoon black pepper__1 tablespoon onion powder__1 tablespoon cayenne pepper__1 tablespoon dried leaf oregano__1 tablespoon dried thyme	Preheat the oven to 375 degrees F.__In a large saucepan, add the ground beef and brown over medium heat. Season with salt, pepper, and Essence. Add the tomato sauce and simmer for 10 minutes.__In a large bowl fold together the ricotta cheese, eggs, 1/2 cup grated Parmesan, 1/2 cup grated mozzarella, the Essence, salt, parsley, basil, and black pepper.__Spread 1 cup of the tomato sauce in the bottom of a 3-quart (13 by 9 by 2-inch) casserole. Lay 3 lasagna noodles lengthwise down the dish. The noodles should not touch one another. Spoon 3/4 cup of the ricotta mixture over the noodles, and spread evenly with a rubber spatula. Sprinkle 1 cup of the mozzarella evenly over the ricotta. Repeat with the remaining ingredients, for a total of 4 layers of noodles. Sprinkle the remaining 1 cup of mozzarella over the top layer of tomato sauce, and top with the remaining 1/2 cup of Parmesan.__Cover the casserole tightly with aluminum foil, and bake, covered, for 1 hour.__Remove the casserole from the oven, and remove the aluminum foil. Return to the oven and bake, uncovered, for 10 minutes.__Remove from the oven and let sit for 10 minutes before serving.__Place the tomatoes in a large bowl and squeeze to break into small pieces. Set aside.__In a heavy 5-quart pot, heat the olive oil over medium heat. Add the onions, garlic, salt, basil, oregano and black pepper, and cook, stirring, until soft, 5 minutes. Add the tomato sauce, tomato paste, water, sugar and reserved crushed tomatoes, stir well, and bring to a simmer. Lower the heat to medium-low, and simmer uncovered for 45 minutes, stirring occasionally.__Remove from the heat, and use as needed.__Combine all ingredients thoroughly and store in an airtight jar or container.__Recipe from "New New Orleans Cooking", by Emeril Lagasse and Jessie Tirsch. Published by William and Morrow, 1993.
100596707d24878b32377c1cbd569527	https://www.foodnetwork.com/recipes/aaron-mccargo-jr/14-layer-bars-recipe-1940626	14 Layer Bars	Aaron McCargo Jr		Easy	35	10	-1	25	4 to 6 servings	1/2 pound butter, melted__1/2 cup crushed graham crackers__1/2 cup crushed vanilla wafers__1/2 cup crushed chocolate graham crackers__1/2 cup shredded sweetened coconut__1/2 cup oats__1/2 cup peanut butter chips__1/2 cup butterscotch chips__1/2 cup chocolate chips__1/2 cup chopped pecans__1/2 cup chopped walnuts__1/2 cup chopped hazelnuts__4-ounces cream cheese, softened__1 (8-ounce) can sweetened condensed milk	Preheat oven to 350 degrees F.__In an 11 by 15-inch baking pan, layer each ingredient in order written. Dollop cream cheese on top of layers and drizzle sweetened condensed milk on top of everything. Bake in the oven for 25 minutes. Remove from oven and allow to cool before slicing into bars.
5443232ed7d94741c2dd7a95df8f5fa4	https://www.foodnetwork.com/recipes/food-network-kitchen/30-minute-grilled-chicken-thighs-with-watermelon-and-feta-salad-3362885	30Minute Grilled Chicken Thighs with Watermelon and Feta Salad	Food Network Kitchen	A few time-saving techniques make a complete grilled chicken dinner doable in under a half hour: Grating the garlic is faster than chopping it with a knife, and adds more garlicky flavor to the dish. Massaging the marinade into the chicken works its flavors into the meat, cutting down on marinating time. And you can make the sweet-and-savory watermelon salad while the chicken marinates.	Easy	-1	-1	-1	-1	4 servings	5 large garlic cloves, 4 grated, 1 whole__1/2 cup plus 2 tablespoons extra-virgin olive oil, plus more for oiling the grill grates__Zest and juice of 2 lemons__1 tablespoon dried oregano__4 large bone-in, skin-on chicken thighs (about 2 pounds)__1/2 medium watermelon (about 3 pounds)__1 garden cucumber, peeled (8 ounces)__One 4-ounce block feta__1/2 cup pitted kalamata olives__Kosher salt and freshly ground black pepper__1/2 baguette, halved length-wise__1/2 cup fresh mint leaves, torn into large pieces	Prepare a grill for medium heat.__Put the grated garlic into a large resealable bag. Add 1/4 cup oil, the lemon zest and juice, oregano and the chicken. Seal the bag tightly and use your hands to vigorously massage the marinade into the chicken, making sure that the chicken is evenly coated. Marinate for at least 10 minutes at room temperature.__Meanwhile, remove the rind from the watermelon, cut the flesh into 1-inch cubes and put it in a large bowl. (You should have about 6 cups total.) Quarter the cucumber lengthwise and cut it into 1-inch pieces. Place on top of the watermelon in the mixing bowl. Cut the feta into 1/2-inch cubes, put on top of the cucumber and top with the olives. (Do not mix yet.) Set aside.__Remove the chicken from the marinade and place it on a plate. Lightly oil the grill grates. Sprinkle the chicken liberally with salt and pepper and place the pieces skin-side down on the grill, leaving some space between the pieces. Cook until the skin is lightly charred and releases itself from the grill, about 2 minutes. Rotate the chicken about 90 degrees so that the skin won't burn and cook another 2 minutes. Flip and cook 5 minutes longer. Cover the grill and cook until an instant-read thermometer inserted into the thickest part of each thigh registers 165 degrees F, about 5 more minutes. Transfer to a platter and rest for at least 5 minutes.__While the chicken rests, brush the cut sides of the baguette halves with 2 tablespoons oil and sprinkle with salt and pepper. Place the bread cut-side down on the grill until lightly charred and warmed through, about 2 minutes. Halve the remaining garlic clove and lightly rub the cut sides of the garlic onto the hot bread. Halve each piece of baguette.__Scatter most of the mint over the watermelon mixture. Add the remaining 1/4 cup oil and a large pinch of salt and pepper and gently stir to combine. Divide the watermelon salad, chicken and bread among 4 large dinner plates. Garnish with the remaining mint.
fd0dbcdaf9467d9f412f133a1a606508	https://www.foodnetwork.com/recipes/food-network-kitchen/15-minute-grilled-skirt-steak-with-pesto-butter-3676443	15Minute Grilled Skirt Steak with Pesto Butter	Food Network Kitchen	Skirt steak, a super flavorful and quick-cooking cut of beef, is the star of this 15-minute dinner. Topped with 2-ingredient pesto butter and served with grilled asparagus, this is a recipe that you should have in your back pocket for when guests come over on a busy weeknight, and you want to make a meal that will impress.	Easy	-1	-1	-1	-1	4 servings	1 1/2 pounds skirt steak__3 tablespoons canola oil__Kosher salt and freshly ground black pepper__1/4 cup store-bought basil pesto__4 tablespoons (1/2 stick) unsalted butter, softened__1 pound thin asparagus (see Cook's Note)	Preheat a large cast-iron grill pan over high heat for 2 minutes. Cut the skirt steak into 4 even pieces, rub with half of the oil and sprinkle liberally with salt and pepper. Cook, turning once, until charred on both sides and at the desired doneness, 6 to 10 minutes for medium-rare (depending on thickness).__Meanwhile, whisk together the pesto, butter and a pinch of salt and pepper in a small bowl.__Trim the ends of the asparagus. Toss the asparagus with the remaining oil and a large pinch of salt and pepper. Transfer the steaks to a cutting board to rest for a few minutes. Working in batches if necessary, place the asparagus in a single layer on the grill pan and cook, turning once, until charred in spots and crisp-tender, about 2 minutes.__Divide the steaks and asparagus among 4 plates; top each steak with a dollop of the pesto butter. Serve immediately.
a3c7983386763f785113d6bf276ca133	https://www.foodnetwork.com/recipes/18th-century-recipes-for-onion-pie-and-french-canadian-pea-soup-recipe-1939999	18th Century recipes for Onion Pie and French Canadian Pea Soup			Intermediate	143	10	13	120	serves 6 to 8	Yeast dough, for crust homemade or store bought__4 cups diced onions__3 tablespoons butter or safflower oil__2/3 cup diced slab bacon__4 large eggs__1 cup sour cream or yogurt__1 teaspoon caraway seeds__1 pound yellow peas__1/2 pound salt pork or ham bone__2 3/4 quarts water__3 onions__2 carrots, diced into small cubes__2 to 3 bay leaves__1 teaspoon savory__Salt and pepper	Prepare yeast dough and let rise. Put onions and oil in heavy pot or skillet, cover, and cook over medium heat until soft and beginning to brown (about 15 minutes). Fry bacon, drain, and reserve.__Preheat oven to 375 degrees F.__Press down raised crust dough and roll out to 1/4-inch thick. Line an 8 1/2 by 14-inch pan with the dough. Roll the edges down and tuck under to form an even 2-inch rim. Let crust recover about 15 minutes. Then spread bacon and onions evenly over the bottom. Beat the eggs until lemon colored and combine with sour cream. Spread over onions. Scatter caraway seeds on top. Bake for 30 to 40 minutes.__For the French Canadian Pea Soup: Soak peas overnight and drain. Put all ingredients into the pot. Bring to a boil for 2 minutes. Remove and let stand 1 hour. Put back onto the heat and bring to a boil. Lower heat, cover, and simmer 1 hour or more until peas are tender. Add salt and pepper. Reheat before serving. Usually tastes better second time around.
8ec0d89aaa7f0591c7c56b9754f043ba	https://www.foodnetwork.com/recipes/food-network-kitchen/15-minute-chicken-scaloppini-with-artichokes-3676435	15Minute Chicken Scaloppini with Artichokes	Food Network Kitchen	This Italian favorite is usually much more time-intensive to prepare, but our version puts the entire meal on your table in 15 minutes flat. Boiling water in a skillet rather than a large pot cuts down prep time dramatically and thin angel hair pasta cooks in only a few minutes. Capers and white wine create an intensely flavorful sauce that makes this quick chicken dinner anything but boring.	Easy	-1	-1	-1	-1	4 servings	Kosher salt and freshly ground black pepper__1 cup all-purpose flour__4 chicken cutlets (about 4 ounces each)__1/4 cup extra-virgin olive oil__1/2 bunch fresh flat-leaf parsley__8 ounces angel hair pasta__9 ounces frozen artichoke hearts, thawed__2 tablespoons capers in brine__1/2 cup dry white wine__1/2 cup chicken stock__4 tablespoons unsalted butter	Position an oven rack in the center of the oven and preheat to 450 degrees F.__Place a large saute pan over medium-high heat and fill a second large saute pan halfway with warm water and set over high heat. Add a very large pinch of salt to the water and cover with a lid.__Put the flour and a large pinch of salt and pepper into a large resealable plastic bag. Sprinkle the chicken cutlets generously with salt and pepper and place them in the bag, then close it tightly and give it a few shakes to coat the chicken completely.__Pour the olive oil into the hot pan and let it warm up for 30 seconds. Shake excess flour from the cutlets and add them one at a time to the hot oil. Cook until lightly browned on both sides, about 4 minutes total. While the chicken is cooking, tear off the leaves from the parsley and roughly chop; reserve. Transfer the chicken to a baking sheet lined with a rack and place in the oven to finish cooking while you prepare the rest of the meal.__At this point, the salted water should be at a full boil. Put the pasta into the water and cook, uncovered, until al dente, about 3 minutes.__Meanwhile, add the artichokes and capers to the same pan that the chicken was cooked in and use a wooden spoon to scrape up any browned bits at the bottom of the pan. Stir in the white wine and chicken stock and cook until the liquid is reduced by almost half, about 3 minutes. Stir in 2 tablespoons of the butter until melted. Turn off the heat and reserve.__Drain the cooked pasta and add to a large bowl along with the chopped parsley and remaining 2 tablespoons butter. Stir gently until the butter is melted and season to taste with salt and pepper. Transfer the chicken to a serving platter and spoon the artichokes and sauce on top. Serve immediately.
cedc1ee87310111c69ae1a6201221781	https://www.foodnetwork.com/recipes/melissa-darabian/4-step-chicken-marengo-recipe-1949194	4Step Chicken Marengo	Melissa dArabian		Easy	35	20	-1	15	4 servings	3 large chicken cutlets, sliced into thin paillards (slice while partially frozen)__Kosher salt and freshly ground black pepper__1/2 cup all-purpose flour__3 tablespoons vegetable oil__1 medium sweet onion, sliced__1/2 pound mushrooms, sliced__1 yellow bell pepper, seeded and julienned__2 tablespoons tomato paste__1/2 cup white wine__1/2 cup beef broth__One 14-ounce can chopped tomatoes__1/2 tablespoon butter	Season the chicken with salt and pepper, to taste, and lightly dredge in flour. In a large saute pan, heat the oil over medium-high heat and add the chicken. Brown on both sides, until nicely golden, about 3 minutes per side. Remove from the pan and set aside on a plate. In the same pan, add more oil, if needed, along with the onion, mushrooms and peppers and saute until softened and fragrant, but not limp, about 5 minutes. Season with salt and pepper, to taste. Stir in the tomato paste and cook a few minutes to cook out the raw flavor. Turn up the heat, and add the wine/wine to deglaze the pan and let it reduce for 2 or 3 minutes. Add the beef broth and tomatoes. Once the mixture begins to bubble, add the browned paillards and any juices from the chicken and reduce the heat to a simmer. Cook until the chicken is warmed through, about 3 minutes. Turn the heat off and stir in the butter. Transfer to a serving platter and serve immediately.
e93490fa94e86e9fa9e2f3eac863ce46	https://www.foodnetwork.com/recipes/sunny-anderson/20-clove-brisket-recipe-2103428	20 Clove Brisket	Sunny Anderson		Easy	320	20	120	180	6 to 8 servings	4 tablespoons Worcestershire sauce__2 tablespoons canola oil__1 tablespoons garlic oil__1 tablespoon oriental dry hot mustard__1 tablespoon salt__1 teaspoon black peppercorns__20 cloves garlic__2 (1 1/2-pound) cuts beef brisket__6 (1/2-inch) thick onion slices__2 cups beef broth (approximate)__2 cups Merlot red wine (approximate)__1 cup baby carrots__1 stalk celery, chopped	Preheat oven to 300 degrees F.__In a large plastic bag add Worcestershire sauce, oils, dry hot mustard, salt, peppercorns and garlic. Mix and add brisket then seal making sure marinade covers all parts of the meat. Marinate for 2 hours. In a Dutch oven or roasting pan place 3 of the onion rings in a circle to form a trivet for the brisket (if using a roasting pan place all onion rings out in a single layer). Place the garlic in the spaces not occupied by the rings, then add one slab of brisket making sure to place it evenly on top of the rings. Add another layer of onion rings then the second slab of brisket (if using roasting pan, place brisket side by side in single layer on top of onons). Pour over the remaining marinade, the broth and wine in equal parts until the meat is just covered. Cover and cook for 3 hours adding the carrots and celery 30 minutes before the end of cooking. Check the brisket a few times while cooking and add salt, as needed, and broth and wine in equal parts if the level of the liquid falls below the meat. The brisket is done when it is tender to the fork and easy to pull apart.
22d31fb1e4d40335d8e5b4f57d2a825d	https://www.foodnetwork.com/recipes/ina-garten/4-hour-lamb-recipe-2105155	4Hour Lamb	Ina Garten			-1	-1	-1	-1	6 servings	One 6- to 7-pound leg of lamb (see Cook's Note)__Good olive oil__1 tablespoon kosher salt__2 teaspoons freshly ground black pepper__One 750-ml bottle dry white wine__2 heads of garlic, broken apart but not peeled__15 large sprigs fresh rosemary__15 large sprigs fresh thyme__6 bay leaves	Preheat the oven to 300 degrees F.__Rub the lamb all over with olive oil and season all over with salt and pepper. Heat a very large Dutch oven such as Le Creuset over medium-high heat until its hot. Add the lamb and sear on all sides for about 12 minutes, until its browned all over. Remove the lamb to a plate.__Add the wine and 2 cups of water to the pan and cook for a minute or two, scraping up all the brown bits in the bottom. Add the garlic, rosemary, thyme, and bay leaves and the lamb on top. Place the lid on the pot and bake in the oven for 4 hours, basting occasionally. (If you dont have a lid, you can cover it tightly with 2 layers of aluminum foil.)__After 4 hours, the lamb should be incredibly tender and falling off the bone. Remove the lamb to a plate, cover it tightly with foil and allow it to rest. Strain the sauce into a saucepan and bring to a boil. Lower the heat and simmer for 10 minutes to reduce. The lamb will be too tender to slice; serve it warm with spoons and the sauce.
5ecdcceb0ce435f3603129ab25d0f4a0	https://www.foodnetwork.com/recipes/food-network-kitchen/4-ingredient-peanut-butter-strawberry-ice-cream-pie-3364663	4Ingredient Peanut ButterStrawberry Ice Cream Pie	Food Network Kitchen	Stir crispy rice cereal with some peanut butter, and boom! Instant pie crust. Pair with strawberry ice cream to mimic your fave grade-school sandwich, or try any other tasty PB partner, like chocolate or vanilla.	Easy	-1	-1	-1	-1	6 to 8 servings	2 cups strawberry ice cream__3/4 cup smooth peanut butter__2 1/2 cups crispy rice cereal__6 strawberries, hulled and quartered or sliced	Let the ice cream sit at room temperature to soften, about 20 minutes.__Meanwhile, put 1/2 cup of the peanut butter in a medium microwave-safe bowl and heat for 30 second increments, stirring after each, until warm and very loose, about 2 minutes. Add the cereal and stir and toss until combined. Transfer to a 9-inch pie plate and press into an even layer along the bottom and up the sides, using the flat bottom of a measuring cup to help. (The mixture will still be a bit crumbly.)__Scoop the ice cream into the peanut butter crust and smooth out into an even layer. Heat the remaining 1/4 cup peanut butter in the microwave until warm and loose, about 1 minute. Dip a fork into the peanut butter and drizzle it over the pie. Loosely cover with plastic wrap and freeze until set, at least 2 hours or up to overnight. Decorate with a ring of strawberries before serving.
9f64d3f9e89a840cb77fca7ec80d9629	https://www.foodnetwork.com/recipes/food-network-kitchen/20-minute-instant-pot-shrimp-scampi-pasta-8725853	20Minute Instant Pot Shrimp Scampi Pasta	Ginevra Iverson	The genius of this recipe is that all of the ingredients--wine, garlic, shrimp -- even the pasta -- cook together in one pot. Just make sure to use shrimp that's still frozen or they will overcook. You don't have to serve garlic bread with the dish, but there's nothing better for sopping up all that delicious buttery sauce.	Easy	-1	-1	-1	-1	4 servings	6 tablespoons unsalted butter__2 tablespoons olive oil__6 cloves garlic, chopped__3/4 cup dry white wine__Juice and zest of 1 lemon__1/4 teaspoon crushed red pepper flakes__Kosher salt and freshly ground black pepper__6 scallions, sliced__12 ounces thin spaghetti, broken in half__1 1/2 pounds frozen peeled and deveined shrimp__Garlic bread, for serving, optional__Green salad, for serving, optional	Add the butter, olive oil and garlic to a 6- or 8-quart Instant Pot® multi-cooker and set to high saute (see Cook's Note). Cook, stirring often, until the garlic is softened but not browned, about 3 minutes. Add the wine, lemon juice and zest, red pepper flakes, 2 teaspoons salt and several grinds of pepper. Bring to a boil and let simmer 1 minute. Add 2 cups water, then add half of the pasta all in one direction and then the other half of the pasta in a criss-cross fashion. Top with the shrimp and half of the scallions.__Follow the manufacturer's guide for locking the lid and preparing to cook. Set to pressure cook on high for 1 minute. After the pressure-cook cycle is complete, follow the manufacturer's guide for natural release. After 5 minutes, being careful of any remaining steam, unlock and remove the lid.__Using tongs, toss the pasta to evenly coat with the sauce and break up any clumps. Top with the remaining scallions and serve with salad and garlic bread if using.
